song_id;language;field;value
15095499;JA;name;交響詩《ツァラトゥストラはかく語りき》 作品30 科学について
15095504;JA;name;交響詩《ツァラトゥストラはかく語りき》 作品30 序奏
15095509;JA;name;交響詩《ツァラトゥストラはかく語りき》 作品30 後の世の人びとについて
15095515;JA;name;交響詩《ツァラトゥストラはかく語りき》 作品30 歓喜と情熱について
15097968;JA;name;交響曲 第2番 ニ長調 作品36 第3楽章: Scherzo. Allegro - Trio
15097974;JA;name;交響曲 第2番 ニ長調 作品36 第4楽章: Allegro molto
15097979;JA;name;交響曲 第1番 ハ長調 作品21 第4楽章: Finale. Adagio - Allegro molto e vivace
15097985;JA;name;交響曲 第2番 ニ長調 作品36 第1楽章: Adagio molto - Allegro con brio
15097990;JA;name;交響曲 第2番 ニ長調 作品36 第2楽章: Larghetto
15097995;JA;name;交響曲 第1番 ハ長調 作品21 第1楽章: Adagio molto - Allegro con brio
15098001;JA;name;交響曲 第1番 ハ長調 作品21 第2楽章: Andante cantabile con molto
15098006;JA;name;交響曲 第1番 ハ長調 作品21 第3楽章: Menuetto. Allegro molto e vivace - Trio
15157670;JA;name;あなたのために
15157673;JA;name;とねりこの木立(ウェールズ民謡)
15157677;JA;name;アヴェ・マリア(カッチーニ)
15157685;JA;name;主は我が導師
15157690;JA;name;渚にて(ウェールズ民謡)
15157696;JA;name;ハバネラ(ビゼー:歌劇《カルメン》から)
15157703;JA;name;カロ・ミオ・ベン
15157707;JA;name;私を泣かせてください(ヘンデル:歌劇《リナルド》から)
15157710;JA;name;ミゼレーレ
15157714;JA;name;アブセンス BASED ON ジムノペディ 第1番(サティ)
15166536;JA;name;歌曲集《冬の旅》 D911 おやすみ
15166542;JA;name;歌曲集《冬の旅》 D911 風見
15166549;JA;name;歌曲集《冬の旅》 D911 凍った涙
15166555;JA;name;歌曲集《冬の旅》 D911 氷結
15166563;JA;name;歌曲集《冬の旅》 D911 菩提樹
15166569;AF;name;歌曲集《冬の旅》 D911 雪どけの水流
15166575;JA;name;歌曲集《冬の旅》 D911 川の上で
15166581;JA;name;歌曲集《冬の旅》 D911 かえりみ
15166587;JA;name;歌曲集《冬の旅》 D911 鬼火
15166594;JA;name;歌曲集《冬の旅》 D911 休息
15166600;JA;name;歌曲集《冬の旅》 D911 春の夢
15166606;JA;name;歌曲集《冬の旅》 D911 孤独
15166612;JA;name;歌曲集《冬の旅》 D911 郵便馬車
15166619;JA;name;歌曲集《冬の旅》 D911 白い頭
15166625;JA;name;歌曲集《冬の旅》 D911 鴉
15166631;JA;name;歌曲集《冬の旅》 D911 最後の希望
15166637;JA;name;歌曲集《冬の旅》 D911 村にて
15166643;JA;name;歌曲集《冬の旅》 D911 嵐の朝
15166649;JA;name;歌曲集《冬の旅》 D911 幻
15166655;JA;name;歌曲集《冬の旅》 D911 道しるべ
15166661;JA;name;歌曲集《冬の旅》 D911 宿屋
15166667;JA;name;歌曲集《冬の旅》 D911 勇気を!
15166674;JA;name;歌曲集《冬の旅》 D911 幻日
15166680;JA;name;歌曲集《冬の旅》 D911 辻音楽師
15170069;JA;name;交響曲 第3番 イ短調 作品56《スコットランド》 第1楽章: Andante con molto - Allegro un poco agitato
15170074;JA;name;交響曲 第3番 イ短調 作品56《スコットランド》 第2楽章: Vivace non troppo
15170081;JA;name;交響曲 第3番 イ短調 作品56《スコットランド》 第3楽章: Adagio
15170086;JA;name;交響曲 第3番 イ短調 作品56《スコットランド》 第4楽章: Allegro vivacissimo - Allegro maestoso assai
15170091;JA;name;交響曲 第4番 イ長調 作品90《イタリア》 第1楽章: Allegro vivace
15170096;JA;name;交響曲 第4番 イ長調 作品90《イタリア》 第2楽章: Andante con moto
15170103;JA;name;交響曲 第4番 イ長調 作品90《イタリア》 第3楽章: Con moto moderato
15170108;JA;name;交響曲 第4番 イ長調 作品90《イタリア》 第4楽章: Saltarello (Presto)
15172592;JA;name;序曲 作品21 (劇音楽《真夏の夜の夢》)
15172598;JA;name;劇付随音楽《真夏の夜の夢》作品61 第1番 スケルツォ
15172605;JA;name;劇付随音楽《真夏の夜の夢》作品61 第2番 リステッソ・テンポ
15172614;JA;name;劇付随音楽《真夏の夜の夢》作品61 妖精の行進
15172621;JA;name;劇付随音楽《真夏の夜の夢》作品61 第3番 歌と合唱: 舌のさけたまだら模様の蛇
15172632;JA;name;劇付随音楽《真夏の夜の夢》作品61 第4番 メロドラマ
15172641;JA;name;劇付随音楽《真夏の夜の夢》作品61 第5番 間奏曲
15172648;JA;name;劇付随音楽《真夏の夜の夢》作品61 第7番 夜想曲
15172655;JA;name;劇付随音楽《真夏の夜の夢》作品61 第8番 メロドラマ
15172662;JA;name;劇付随音楽《真夏の夜の夢》作品61 第9番 結婚行進曲
15172669;JA;name;劇付随音楽《真夏の夜の夢》作品61 第10番 a) プロローグ
15172676;JA;name;劇付随音楽《真夏の夜の夢》作品61 第10番 b) 葬送行進曲
15172682;JA;name;劇付随音楽《真夏の夜の夢》作品61 第11番 ベルガモ風道化踊り
15172689;JA;name;劇付随音楽《真夏の夜の夢》作品61 12. アレグロ・ヴィヴァーチェ
15172697;JA;name;劇付随音楽《真夏の夜の夢》作品61 フィナーレ: 死んでまどろむ暖炉の火で
15182477;JA;name;交響曲 第9番 ニ短調 作品125《合唱》 第1楽章: Allegro ma non troppo e un poco maestoso
15182482;JA;name;交響曲 第9番 ニ短調 作品125《合唱》 第2楽章: Molto vivace - Presto
15182487;JA;name;交響曲 第9番 ニ短調 作品125《合唱》 第3楽章: Adagio molto e cantabile - Andante moderato
15182492;JA;name;交響曲 第9番 ニ短調 作品125《合唱》 第4楽章: Presto - Allegro assai
15182498;JA;name;"交響曲 第9番 ニ短調 作品125《合唱》 Presto - ""O Freunde, nicht diese Töne!"" - Allegro assai -"
15215241;JA;name;バレエ音楽《ダフニスとクロエ》 序奏: Lent - Très modéré
15215249;JA;name;バレエ音楽《ダフニスとクロエ》 宗教的な踊り: Modéré
15215256;JA;name;バレエ音楽《ダフニスとクロエ》 全員の踊り: Vif
15215261;JA;name;バレエ音楽《ダフニスとクロエ》 ドルコンのグロテスクな踊り: Trés modéré - Pesant
15215266;JA;name;バレエ音楽《ダフニスとクロエ》 優しく軽やかな踊り: Assez lent - Animé - Vif
15215273;JA;name;バレエ音楽《ダフニスとクロエ》 リュセイニョンの踊り: Très libre
15215278;JA;name;バレエ音楽《ダフニスとクロエ》 夜想曲: Modéré
15215283;JA;name;バレエ音楽《ダフニスとクロエ》 間奏曲
15215290;JA;name;バレエ音楽《ダフニスとクロエ》 戦いの踊り: Animé et très rude
15215297;JA;name;バレエ音楽《ダフニスとクロエ》 クロエ哀願の踊り: Modéré
15215304;JA;name;バレエ音楽《ダフニスとクロエ》 夜明け: Lent
15215311;JA;name;バレエ音楽《ダフニスとクロエ》 無言劇: Lent
15215316;JA;name;バレエ音楽《ダフニスとクロエ》 全員の踊り: Lent
15215323;JA;name;ラ・ヴァルス
15219509;JA;name;ハンガリー舞曲集 第1番 ト短調
15219515;JA;name;ハンガリー舞曲集 第2番 ニ短調
15219521;JA;name;ハンガリー舞曲集 第3番 へ長調
15219527;JA;name;ハンガリー舞曲集 第4番 嬰へ短調
15219533;JA;name;ハンガリー舞曲集 第5番 ト短調
15219539;JA;name;ハンガリー舞曲集 第6番 ニ長調
15219545;JA;name;ハンガリー舞曲集 第7番 へ長調
15219551;JA;name;ハンガリー舞曲集 第8番 イ短調
15219557;JA;name;ハンガリー舞曲集 第9番 ホ短調
15219563;JA;name;ハンガリー舞曲集 第10番 へ長調
15219569;JA;name;ハンガリー舞曲集 第11番 ニ短調
15219575;JA;name;ハンガリー舞曲集 第12番 ニ短調
15219581;JA;name;ハンガリー舞曲集 第13番 ニ長調
15219587;JA;name;ハンガリー舞曲集 第14番 ニ短調
15219593;JA;name;ハンガリー舞曲集 第15番 変ロ長調
15219599;JA;name;ハンガリー舞曲集 第16番 へ長調
15219605;JA;name;ハンガリー舞曲集 第17番 嬰へ短調
15219611;JA;name;ハンガリー舞曲集 第18番 ニ長調
15219617;JA;name;ハンガリー舞曲集 第19番 ロ短調
15219623;JA;name;ハンガリー舞曲集 第20番 ホ短調
15219629;JA;name;ハンガリー舞曲集 第21番 ホ短調
15219990;JA;name;交響曲 第4番 変ホ長調《ロマンティック》 第1楽章: Bewegt, nicht zu schnell
15219999;JA;name;交響曲 第4番 変ホ長調《ロマンティック》 第2楽章: Andante quasi allegretto
15220005;JA;name;交響曲 第4番 変ホ長調《ロマンティック》 第3楽章: Scherzo. Bewegt - Trio. Nicht zu Schnell
15220010;JA;name;交響曲 第4番 変ホ長調《ロマンティック》 第4楽章: Finale. Bewegt, doch nicht zu schnell
15220055;JA;name;バレエ組曲《白鳥の湖》 第1曲: 情景
15220061;JA;name;バレエ組曲《白鳥の湖》 第2曲: ワルツ
15220066;JA;name;バレエ組曲《白鳥の湖》 第3曲: 白鳥たちの踊り
15220071;JA;name;バレエ組曲《白鳥の湖》 第4曲: 情景
15220082;JA;name;バレエ組曲《白鳥の湖》 第5曲: ハンガリーの踊り: チャールダーシュ
15220087;JA;name;バレエ組曲《白鳥の湖》 第6曲: 情景(フィナーレ)
15220092;JA;name;バレエ組曲《眠りの森の美女》 作品66a 第1曲: 序奏とリラの精
15220098;JA;name;バレエ組曲《眠りの森の美女》 作品66a 第2曲: アダージョ: パ・ダクシオン
15220103;JA;name;バレエ組曲《眠りの森の美女》 作品66a 第3曲: パ・ド・カラクテール: 靴をはいた猫と白い猫
15220108;JA;name;バレエ組曲《眠りの森の美女》 作品66a 第4曲: パノラマ
15220113;JA;name;バレエ組曲《眠りの森の美女》 作品66a 第5曲: ワルツ
15220118;JA;name;バレエ組曲《くるみ割り人形》 作品71a 第1曲: 小序曲
15220124;JA;name;バレエ組曲《くるみ割り人形》 作品71a a. 行進曲
15220129;JA;name;バレエ組曲《くるみ割り人形》 作品71a b. こんぺい糖の踊り
15220134;JA;name;バレエ組曲《くるみ割り人形》 作品71a c. ロシアの踊り: トレパーク
15220139;JA;name;バレエ組曲《くるみ割り人形》 作品71a d. アラビアの踊り
15220144;JA;name;バレエ組曲《くるみ割り人形》 作品71a e. 中国の踊り
15220149;JA;name;バレエ組曲《くるみ割り人形》 作品71a f. あし笛の踊り
15220154;JA;name;バレエ組曲《くるみ割り人形》 作品71a 第3曲: 花のワルツ
15459377;JA;name;交響曲 第5番 嬰ハ短調 第1楽章: Traueumarsch. In gemessenem Schritt. Streng. Wie ein Kondukt
15459384;JA;name;交響曲 第5番 嬰ハ短調 第2楽章: Sturmisch bewegt. Mit grosster Vehemenz
15459389;JA;name;交響曲 第5番 嬰ハ短調 第3楽章: Scherzo. Kraftig, nicht zu schnell
15459395;JA;name;交響曲 第5番 嬰ハ短調 第4楽章: Adagiettp. Sehr langsam
15459400;JA;name;交響曲 第5番 嬰ハ短調 第5楽章: Rondo-Finale. Allegro - Allegro giocoso. Frisch
15460865;JA;name;交響曲 第7番 ホ長調 第1楽章: Allegro moderato
15460871;JA;name;交響曲 第7番 ホ長調 第2楽章: Adagio. Sehr feierlich und sehr langsam
15460876;JA;name;交響曲 第7番 ホ長調 第3楽章: Scherzo. Sehr schnell
15460881;JA;name;交響曲 第7番 ホ長調 第4楽章: Finale. Bewegt, doch nicht schnell
16187291;JA;name;レクイエム ニ短調 K.626 第1曲: 入祭誦(永遠の安息を) / 第2曲: キリエ(主よ、憐れみたまえ)
16187304;JA;name;レクイエム ニ短調 K.626 第3曲: セクエンツィア 怒りの日
16187314;JA;name;レクイエム ニ短調 K.626 第3曲: セクエンツィア ラッパは驚くべき音を
16187324;JA;name;レクイエム ニ短調 K.626 第3曲: セクエンツィア みいつの大王
16187332;JA;name;レクイエム ニ短調 K.626 第3曲: セクエンツィア 憶えたまえ
16187344;JA;name;レクイエム ニ短調 K.626 第3曲: セクエンツィア 呪われた者
16187351;JA;name;レクイエム ニ短調 K.626 第3曲: セクエンツィア 涙の日
16187360;JA;name;レクイエム ニ短調 K.626 第4曲: 奉献誦 主イエス・キリスト
16187372;JA;name;レクイエム ニ短調 K.626 第4曲: 奉献誦 犠牲と祈りを
16187382;JA;name;レクイエム ニ短調 K.626 第5曲: サンクトゥス(聖なるかな)
16187390;JA;name;レクイエム ニ短調 K.626 第5曲: ベネディクトゥス(祝されたまえ)
16187403;JA;name;レクイエム ニ短調 K.626 第6曲: アニュス・デイ(神の子羊よ)/ 第7曲: 聖体拝領誦(永遠の光で)
16981129;JA;name;ヴァイオリン協奏曲 ホ短調 作品64 第2楽章: Andante
16981136;JA;name;ヴァイオリン協奏曲 ホ短調 作品64 第3楽章: Allegretto non troppo - Allegro molto vivace
16981150;JA;name;ヴァイオリン協奏曲 ニ長調 作品35 第1楽章: Allegro moderato
16981157;JA;name;ヴァイオリン協奏曲 ニ長調 作品35 第2楽章: Canzonetta (Andante)
16981163;JA;name;ヴァイオリン協奏曲 ニ長調 作品35 第3楽章: Finale (Allegro vivacissimo)
17014430;JA;name;ヤツラは町へ
17014449;JA;name;コールド・スウェット
17014452;JA;name;サンダー・アンド・ライトニング
17014461;JA;name;ダンシン・イン・ザ・ムーンライト
17014471;JA;name;それでも君を(ライヴ)
17014482;JA;name;ヤツらはレディ・キラー
17014486;JA;name;チャイナ・タウン
17014489;JA;name;ヤツらはデンジャラス!!
17014497;JA;name;ウィスキー・イン・ザ・ジャー
17475328;JA;name;聖しこの夜
17475337;JA;name;鐘がなりひびく
17475344;JA;name;ひいらぎ
17475351;JA;name;この世に御子が
17475358;JA;name;御子がお生まれのとき
17475365;JA;name;クリスマスの喜び
17475372;JA;name;聖なる夜
17475379;JA;name;クリスマスの12日
17475386;JA;name;ノエル・ノエル
17475394;JA;name;静かに、御子がお休み
17475401;JA;name;今こそお迎えを
17475408;JA;name;あれののはてに
17475415;JA;name;祈りのヨーデル
17475423;JA;name;王様の行進
17475430;JA;name;羊の番をする時
17475437;JA;name;天(あめ)にはさかえ
19102104;JA;name;鳥と管弦楽のための協奏曲「カントゥス・アルクティクス(北極圏の歌)」 Op. 61: I. 湿原
19102121;JA;name;鳥と管弦楽のための協奏曲「カントゥス・アルクティクス(北極圏の歌)」 Op. 61: II. メランコリー
19102133;JA;name;鳥と管弦楽のための協奏曲「カントゥス・アルクティクス(北極圏の歌)」 Op. 61: III. 白鳥が渡る
19102139;JA;name;ピアノ協奏曲第1番 Op. 45: I. Con grandezza
19102145;JA;name;ピアノ協奏曲第1番 Op. 45: II. Andante (ma rubato)
19102151;JA;name;ピアノ協奏曲第1番 Op. 45: III. Molto vivace
19102164;JA;name;交響曲第3番 Op. 20: I. Langsom, breit, ruhig
19102170;JA;name;交響曲第3番 Op. 20: II. Langsam, doch nich schleppend
19102176;JA;name;交響曲第3番 Op. 20: III. Sehr schnell
19102182;JA;name;交響曲第3番 Op. 20: IV. Bewegt
19105339;JA;name;ピーターと狼 Op. 67: I. Introduction
19105359;JA;name;ピーターと狼 Op. 67: II. The Story Begins
19105366;JA;name;ピーターと狼 Op. 67: III. The Cat
19105372;JA;name;ピーターと狼 Op. 67: IV. Grandpapa
19105378;JA;name;ピーターと狼 Op. 67: V. The Wolf
